book_name,page_ref,line_index,hebrew_text,human_translation,llm_translation,bleu_score,ter_score,cosine_similarity_score,human_sentiment_compound,llm_sentiment_compound,human_sentiment_neg,human_sentiment_neu,human_sentiment_pos,llm_sentiment_neg,llm_sentiment_neu,llm_sentiment_pos
Taanit,2a,11,"וּמְנָא לַן דְּבִתְפִלָּה — דְּתַנְיָא: ״לְאַהֲבָה אֶת ה׳ אֱלֹהֵיכֶם וּלְעׇבְדוֹ בְּכׇל לְבַבְכֶם״, אֵיזוֹ הִיא עֲבוֹדָה שֶׁהִיא בַּלֵּב — הֱוֵי אוֹמֵר: זוֹ תְּפִלָּה. וּכְתִיב בָּתְרֵיהּ: ״וְנָתַתִּי מְטַר אַרְצְכֶם בְּעִתּוֹ יוֹרֶה וּמַלְקוֹשׁ״.","And from where do we in prayer? As it was taught “To love the Lord your God and to serve Him with all your heart” Which is the service that is in the heart? You must say this prayer. And, afterward, it is written: “And I shall give the rain of your land in its due time, the first rain and the last rain”","And count for us that it is taught: ""To love the Lord your God and to serve Him with all your heart."" What is the service that is in the heart? One should say: This is prayer. And it is written afterwards: ""And I will give the rain of your land in its season, the early rain and the late rain.""",41.6933,42.1875,0.7402,0.7691,0.743,0.0,0.902,0.098,0.0,0.902,0.098
Taanit,2a,12,"אָמַר רַבִּי יוֹחָנָן: שְׁלֹשָׁה מַפְתְּחוֹת בְּיָדוֹ שֶׁל הַקָּדוֹשׁ בָּרוּךְ הוּא שֶׁלֹּא נִמְסְרוּ בְּיַד שָׁלִיחַ, וְאֵלּוּ הֵן: מַפְתֵּחַ שֶׁל גְּשָׁמִים, מַפְתֵּחַ שֶׁל חַיָּה, וּמַפְתֵּחַ שֶׁל תְּחִיַּית הַמֵּתִים.","Rabbi Yoḥanan said: three keys in the hand of the Holy One, Blessed be He, which were not transmitted to an intermediary, And they are: The key of rain, the key of birthing, and the key of the resurrection of the dead.","Rabbi Yochanan said: Three keys are in the hand of the Holy One, blessed be He, that were not handed over to a messenger, and they are: the key of rain, the key of childbirth, and the key of the revival of the dead.",44.7297,21.4286,0.7229,0.4215,0.4215,0.085,0.774,0.141,0.084,0.778,0.138
Taanit,2a,13,מַפְתֵּחַ שֶׁל גְּשָׁמִים — דִּכְתִיב: ״יִפְתַּח ה׳ לְךָ אֶת אוֹצָרוֹ הַטּוֹב אֶת הַשָּׁמַיִם לָתֵת מְטַר אַרְצְךָ בְּעִתּוֹ״. מַפְתֵּחַ שֶׁל חַיָּה מִנַּיִן — דִּכְתִיב: ״וַיִּזְכֹּר אֱלֹהִים אֶת רָחֵל וַיִּשְׁמַע,"The key of rain, as it is stated: “The Lord will open for you His good treasure, the heavens, to give the rain of your land in its due time” From where the key of birthing As it is written: “And God remembered Rachel and listened","Key of rain - as it is written: ""The Lord will open for you His good storehouse, the heavens, to give your land rain in its season."" Key of a living creature - from where? - as it is written: ""And God remembered Rachel and listened.""",33.8318,43.4783,0.7866,0.836,0.7717,0.0,0.809,0.191,0.0,0.835,0.165
Taanit,2b,1,אֵלֶיהָ אֱלֹהִים וַיִּפְתַּח אֶת רַחְמָהּ״. מַפְתֵּחַ שֶׁל תְּחִיַּית הַמֵּתִים מִנַּיִן — דִּכְתִיב: ״וִידַעְתֶּם כִּי אֲנִי ה׳ בְּפִתְחִי אֶת קִבְרוֹתֵיכֶם״.,"to her, and He opened her womb” From where the key of the resurrection of the dead As it is written: “And you shall know that I am the Lord when I have opened your graves”","""to her God and he opened her womb."" The key of the resurrection of the dead, from where? — as it is written: ""And you shall know that I am the Lord when I open your graves.""",40.4066,36.1111,0.9182,-0.6486,-0.4939,0.115,0.885,0.0,0.112,0.833,0.055
Taanit,2b,2,"בְּמַעְרְבָא אָמְרִי: אַף מַפְתֵּחַ שֶׁל פַּרְנָסָה, דִּכְתִיב: ״פּוֹתֵחַ אֶת יָדֶךָ וְגוֹ׳״. וְרַבִּי יוֹחָנָן, מַאי טַעְמָא לָא קָא חָשֵׁיב לְהָא? אָמַר לָךְ: גְּשָׁמִים הַיְינוּ פַּרְנָסָה.","In the West, they say: The key of livelihood also as it is written: “You open Your hand And what is the reason Rabbi Yoḥanan did not consider this said to you: Rain is livelihood","In the West they say: Even the key of sustenance, as it is written: ""You open Your hand, etc."" And Rabbi Yochanan, why does he not consider this? He said to you: Rain is sustenance.",29.2607,48.5714,0.5307,0.7003,0.4939,0.0,0.825,0.175,0.0,0.914,0.086
Taanit,2b,3,"רַבִּי אֱלִיעֶזֶר אוֹמֵר: מִיּוֹם טוֹב הָרִאשׁוֹן שֶׁל חַג כּוּ׳. אִיבַּעְיָא לְהוּ: רַבִּי אֱלִיעֶזֶר מֵהֵיכָא גָּמַיר לַהּ? מִלּוּלָב גָּמַר לַהּ, אוֹ מִנִּיסּוּךְ הַמַּיִם גָּמַר לַהּ.","Rabbi Eliezer says: from the first Festival day of the festival etc. A dilemma was raised before From where did Rabbi Eliezer derive this derive it from lulav , or derive it from the water libation?","Rabbi Eliezer says: ""From the first day of the festival of Sukkot."" They asked him: ""From where did Rabbi Eliezer learn this?"" He learned it from the Lulav, or perhaps he learned it from the pouring of water.",23.1065,58.3333,0.5196,0.6908,0.4939,0.043,0.793,0.164,0.0,0.92,0.08
Taanit,2b,4,"מִלּוּלָב גָּמַר לַהּ: מָה לוּלָב בַּיּוֹם — אַף הַזְכָּרָה בַּיּוֹם. אוֹ דִלְמָא מִנִּיסּוּךְ הַמַּיִם גָּמַר לַהּ: מָה נִיסּוּךְ הַמַּיִם מֵאוּרְתָּא, דְּאָמַר מָר: ״וּמִנְחָתָם וְנִסְכֵּיהֶם״, אֲפִילּוּ בַּלַּיְלָה — אַף הַזְכָּרָה מֵאוּרְתָּא.","derive this from lulav , Just as lulav during the day so too, mention during the day Or perhaps derives this from the water libation, Just as the water libation from the night as the Master said, “And their meal-offerings and their libations” even at night, so too, mention from the evening.","Talmudic text: Milulav gamar la: mah lulav bayom - af hazikarah bayom. O dilma minisuch hamayim gamar la: mah nisuch hamayim me'urtah, de'amar mar: ""uminchatam veniskeihem"", afilu balailah - af hazikarah me'urtah. English translation: Milulav completed it: just as the lulav during the day - so too the remembrance during the day. Or perhaps from the pouring of water he completed it: what is the pouring of water from the source, as the Master said: ""and their meal offerings and their drink offerings,"" even at night - so too the remembrance from the source.",8.5163,126.9231,0.3597,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Taanit,2b,5,"תָּא שְׁמַע, דְּאָמַר רַבִּי אֲבָהוּ: לֹא לְמָדָהּ רַבִּי אֱלִיעֶזֶר אֶלָּא מִלּוּלָב. אִיכָּא דְּאָמְרִי: רַבִּי אֲבָהוּ גְּמָרָא גְּמִיר לַהּ, וְאִיכָּא דְּאָמְרִי: מַתְנִיתָא שְׁמִיעַ לֵיהּ.","Come hear as Rabbi Abbahu said Rabbi Eliezer derived this from nothing other lulav . Some say Rabbi Abbahu learned this by tradition, and some say he learned it from a baraita .","Come and hear, for Rabbi Avahu said: Rabbi Eliezer only learned it from the lulav. There are those who say: Rabbi Avahu fully learned it, and there are those who say: The Mishnah supports him.",6.3976,84.8485,0.3574,0.0,0.3612,0.0,1.0,0.0,0.0,0.932,0.068
Taanit,2b,6,מַאי הִיא — דְּתַנְיָא: מֵאֵימָתַי מַזְכִּירִין עַל הַגְּשָׁמִים? רַבִּי אֱלִיעֶזֶר אוֹמֵר: מִשְּׁעַת נְטִילַת לוּלָב. רַבִּי יְהוֹשֻׁעַ אוֹמֵר: מִשְּׁעַת הַנָּחָתוֹ.,"What is As it is taught From when does one mention the rains Rabbi Eliezer says: From the time that one takes lulav , Rabbi Yehoshua says: From the time that one puts down,",What is it? — As it was taught: From when do we mention rain in the prayers? Rabbi Eliezer says: From the time of taking the lulav. Rabbi Yehoshua says: From the time of its resting.,31.402,52.9412,0.6139,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Taanit,2b,7,"אָמַר רַבִּי אֱלִיעֶזֶר: הוֹאִיל וְאַרְבַּעַת מִינִין הַלָּלוּ אֵינָן בָּאִין אֶלָּא לְרַצּוֹת עַל הַמַּיִם, וּכְשֵׁם שֶׁאַרְבַּע מִינִין הַלָּלוּ אִי אֶפְשָׁר בָּהֶם בְּלֹא מַיִם — כָּךְ אִי אֶפְשָׁר לָעוֹלָם בְּלֹא מַיִם.","Rabbi Eliezer said: since these four species, come only to offer appeasement for water, And Just as these four species cannot without water, so too, the world cannot without water.","Rabbi Eliezer said: Since these four species only come to be pleasing upon the water, and just as these four species cannot exist without water, so too the world cannot exist without water.",36.3652,30.0,0.8082,0.0,0.5267,0.0,1.0,0.0,0.0,0.904,0.096
Taanit,2b,8,"אָמַר לוֹ רַבִּי יְהוֹשֻׁעַ: וַהֲלֹא גְּשָׁמִים בֶּחָג אֵינוֹ אֶלָּא סִימָן קְלָלָה! אָמַר לוֹ רַבִּי אֱלִיעֶזֶר: אַף אֲנִי לֹא אָמַרְתִּי לִשְׁאוֹל, אֶלָּא לְהַזְכִּיר. וּכְשֵׁם שֶׁתְּחִיַּית הַמֵּתִים מַזְכִּיר כׇּל הַשָּׁנָה כּוּלָּהּ וְאֵינָהּ אֶלָּא בִּזְמַנָּהּ, כָּךְ מַזְכִּירִין גְּבוּרוֹת גְּשָׁמִים כׇּל הַשָּׁנָה וְאֵינָן אֶלָּא בִּזְמַנָּן. לְפִיכָךְ, אִם בָּא לְהַזְכִּיר כׇּל הַשָּׁנָה כּוּלָּהּ — מַזְכִּיר. רַבִּי אוֹמֵר, אוֹמֵר אֲנִי: מִשָּׁעָה שֶׁמַּפְסִיק לִשְׁאֵלָה — כָּךְ מַפְסִיק לְהַזְכָּרָה.","Rabbi Yehoshua said to him But rain during the festival is nothing other a sign of a curse. Rabbi Eliezer said to I too did not say to ask but to mention just as the resurrection of the dead, one mentions the entire year and it come only at its time, so too, one mentions the might of the rains all the year, and they only in their season. Therefore, if one seeks to mention throughout the year, he mention it. Rabbi says: I say when one ceases to request one also ceases to mention","He said to him Rabbi Yehoshua: But isn't rain during the festival only a sign of curse! He said to him Rabbi Eliezer: I also did not say to ask, but to mention. And just as when reviving the dead one mentions it all year round and it is only at its time, so too the powers of rain are mentioned all year round and they are only at their time. Therefore, if one comes to mention it all year round - he mentions it. Rabbi says, I say: From the moment he interrupts to ask - so too he interrupts to mention.",24.0445,60.0,0.6528,-0.8126,-0.9273,0.104,0.854,0.042,0.148,0.814,0.038
Taanit,2b,9,"רַבִּי יְהוּדָה בֶּן בְּתִירָה אוֹמֵר: בַּשֵּׁנִי בֶּחָג הוּא מַזְכִּיר, רַבִּי עֲקִיבָא אוֹמֵר: בַּשִּׁשִּׁי בֶּחָג הוּא מַזְכִּיר. רַבִּי יְהוּדָה מִשּׁוּם רַבִּי יְהוֹשֻׁעַ אוֹמֵר: הָעוֹבֵר לִפְנֵי הַתֵּיבָה בְּיוֹם טוֹב הָאַחֲרוֹן שֶׁל חַג — הָאַחֲרוֹן מַזְכִּיר, הָרִאשׁוֹן אֵינוֹ מַזְכִּיר. בְּיוֹם טוֹב רִאשׁוֹן שֶׁל פֶּסַח — הָרִאשׁוֹן מַזְכִּיר, הָאַחֲרוֹן אֵינוֹ מַזְכִּיר.","Rabbi Yehuda ben Beteira says: On the second day of the festival one mentions Rabbi Akiva says: On the sixth day one mentions Rabbi Yehuda says in the name of Rabbi Yehoshua: the one who passes before the ark on the concluding Festival day of the festival the last mentions the first does not on the first Festival day of Passover, the first mentions the last does not mention","Rabbi Yehuda ben Betera says: On the second day of the festival, one mentions. Rabbi Akiva says: On the sixth day of the festival, one mentions. Rabbi Yehuda in the name of Rabbi Yehoshua says: One who passes before the ark on the last day of the festival - the last day is mentioned, the first day is not mentioned. On the first day of Passover - the first day is mentioned, the last day is not mentioned.",38.8568,40.5797,0.7734,0.9153,0.8625,0.0,0.835,0.165,0.0,0.884,0.116
Taanit,2b,10,"שַׁפִּיר קָאָמַר לֵיהּ רַבִּי אֱלִיעֶזֶר לְרַבִּי יְהוֹשֻׁעַ! אָמַר לְךָ רַבִּי יְהוֹשֻׁעַ: בִּשְׁלָמָא תְּחִיַּית הַמֵּתִים מַזְכִּיר, דְּכוּלֵּי יוֹמָא זִמְנֵיהּ הוּא.","Rabbi Eliezer is speaking well to Rabbi Yehoshua. Rabbi Yehoshua said to you: Granted, the resurrection of the dead, one mentions as any day is its proper time.","Fairly he said to him Rabbi Eliezer to Rabbi Yehoshua! Said to you Rabbi Yehoshua: In truth, the resurrection of the dead is mentioned, for the entire day is its appointed time.",24.8536,67.8571,0.5725,-0.296,-0.5093,0.129,0.749,0.123,0.124,0.813,0.062
Taanit,2b,11,"אֶלָּא גְּשָׁמִים, כֹּל אֵימַת דְּאָתַיִין זִמְנַיְיהוּ הִיא?! וְהָתְנַן: יָצָא נִיסָן וְיָרְדוּ גְּשָׁמִים — סִימַן קְלָלָה הֵם, שֶׁנֶּאֱמַר: ״הֲלוֹא קְצִיר חִטִּים הַיּוֹם וְגוֹ׳״.","However, rain, all when it falls its proper time? But didn’t we learn If Nisan has ended and rains fall, they are a sign of a curse, as it is stated: “Is not the wheat harvest today?","Rather, rain, whenever it comes, is its time?! And we learned: If Nisan has passed and rain has descended — it is a sign of curse, as it is stated: ""Is it not wheat harvest today, etc.""",23.1401,62.1622,0.5845,-0.7278,-0.5848,0.131,0.869,0.0,0.1,0.9,0.0
Taanit,2b,12,"רַבִּי יְהוּדָה בֶּן בְּתִירָה אוֹמֵר: בַּשֵּׁנִי בֶּחָג הוּא מַזְכִּיר. מַאי טַעְמָא דְּרַבִּי יְהוּדָה בֶּן בְּתִירָה? דְּתַנְיָא, רַבִּי יְהוּדָה בֶּן בְּתִירָה אוֹמֵר:","Rabbi Yehuda ben Beteira says: On the second day of the festival one mention What is the reason for Rabbi Yehuda ben Beteira? As it is taught, Rabbi Yehuda ben Beteira says:","Rabbi Yehuda ben Betera says: On the second day of the festival, he mentions. What is the reason for Rabbi Yehuda ben Betera? As it was taught, Rabbi Yehuda ben Betera says:",55.5326,21.875,0.508,0.4939,0.4939,0.0,0.906,0.094,0.0,0.906,0.094
Taanit,2b,13,"נֶאֱמַר בַּשֵּׁנִי ״וְנִסְכֵּיהֶם״, וְנֶאֱמַר בַּשִּׁשִּׁי ״וּנְסָכֶיהָ״, וְנֶאֱמַר בַּשְּׁבִיעִי ״כְּמִשְׁפָּטָם״,","it is stated on the second day “their libations [ veniskeihem ]” And it is stated on the sixth day: “And its libations [ unsakheha ]” And it is stated, on the seventh day, “According to their laws [ kemishpatam ]”","It is stated in the second day, ""and their drink offerings,"" and it is stated in the sixth day, ""and its drink offerings,"" and it is stated in the seventh day, ""according to their ordinance.""",14.1498,51.2195,0.5122,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Taanit,2b,14,"הֲרֵי מֵ״ם יוֹ״ד מֵ״ם, הֲרֵי כָּאן מַיִם — מִכָּאן רֶמֶז לְנִיסּוּךְ הַמַּיִם מִן הַתּוֹרָה.","These mem , yod , mem , which water [ MaYiM ]. From here an allusion to the the water libation in the Torah.","Behold, mem yod mem, behold here water - from here an allusion to pouring water from the Torah.",16.7635,54.1667,0.7584,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Taanit,2b,15,"וּמַאי שְׁנָא בְּשֵׁנִי דְּנָקֵט, דְּכִי רְמִיזִי לְהוּ בִּקְרָא — בְּשֵׁנִי הוּא דִּרְמִיזִי, הִלְכָּךְ בְּשֵׁנִי מַדְכְּרִינַן.","And what is different about the second that took that when the verse alludes it is on the second that it alludes Therefore, on the second mention","And what is different about the second case that it is excluded, for it hints to them in the verse — it is the second that it hints, therefore we mention the second.",27.7638,62.963,0.5417,0.0,-0.34,0.0,1.0,0.0,0.072,0.928,0.0
Taanit,2b,16,"רַבִּי עֲקִיבָא אוֹמֵר: בַּשִּׁשִּׁי בֶּחָג הוּא מַזְכִּיר, שֶׁנֶּאֱמַר בַּשִּׁשִּׁי: ״וּנְסָכֶיהָ״, בִּשְׁנֵי נִיסּוּכִין הַכָּתוּב מְדַבֵּר — אֶחָד נִיסּוּךְ הַמַּיִם, וְאֶחָד נִיסּוּךְ הַיַּיִן.",Rabbi Akiva says: On the sixth day one mention As it is stated on the sixth day: “And its libations [ unsakheha ]” the verse is speaking of two libations: One the water libation and one the wine libation.,"Rabbi Akiva says: On the sixth day of the festival, it is mentioned, as it is stated on the sixth day: ""and its libations."" Concerning two libations, the verse speaks - one libation of water, and one libation of wine.",33.6989,51.2821,0.8413,0.0,0.4939,0.0,1.0,0.0,0.0,0.922,0.078
Taanit,2b,17,"אֵימָא תַּרְוַיְיהוּ דְּחַמְרָא! סָבַר לַהּ כְּרַבִּי יְהוּדָה בֶּן בְּתִירָה, דְּאָמַר: רְמִיזִי מַיָּא.","say both of wine. holds in accordance with Rabbi Yehuda ben Beteira, who said allude water [ mayim ].","Mother of wine! He thought like Rabbi Yehuda ben Beteira, who said: ""Water hints at wine.""",30.8975,68.4211,0.4118,0.0,0.4199,0.0,1.0,0.0,0.0,0.843,0.157
Taanit,3a,1,אִי סָבַר לַהּ כְּרַבִּי יְהוּדָה בֶּן בְּתִירָה — נֵימָא כְּווֹתֵיהּ! קָסָבַר רַבִּי עֲקִיבָא: כִּי כְּתִיב נִיסּוּךְ יַתִּירָא — בְּשִׁשִּׁי הוּא דִּכְתִיב.,If holds in accordance with Rabbi Yehuda ben Beteira let say is in accordance with his Rabbi Akiva holds when extra libation is written to the sixth day that it is written.,"If she thinks like Rabbi Yehuda ben Betera - say it is like his opinion! If she thinks like Rabbi Akiva: As it is written, ""Pour out your wrath"" - it is on Friday that it is written.",13.3149,87.5,0.2467,0.0,0.7777,0.0,1.0,0.0,0.0,0.809,0.191
Taanit,3a,2,"תַּנְיָא, רַבִּי נָתָן אוֹמֵר: ״בַּקֹּדֶשׁ הַסֵּךְ נֶסֶךְ שֵׁכָר לַה׳״, בִּשְׁנֵי נִיסּוּכִין הַכָּתוּב מְדַבֵּר, אֶחָד נִיסּוּךְ הַמַּיִם וְאֶחָד נִיסּוּךְ הַיַּיִן. אֵימָא תַּרְוַיְיהוּ דְּחַמְרָא! אִם כֵּן, לִכְתּוֹב קְרָא אוֹ ״הַסֵּךְ הֶסֶךְ״, אוֹ ״נַסֵּךְ נֶסֶךְ״, מַאי ״הַסֵּךְ נֶסֶךְ״ — שָׁמְעַתְּ מִינַּהּ: חַד דְּמַיָּא וְחַד דְּחַמְרָא.","It is taught Rabbi Natan says: “In the Sanctuary you shall pour out a libation [ hassekh nesekh ] of strong drink to the Lord” the verse is speaking of two libations: One the water libation and one the wine libation. say both of wine? If so, let the verse write either hassekh hessekh or nassekh nesekh , What is “ Hassekh nesekh ”? Learn from this one of water and one of wine.","It was taught: Rabbi Nathan says, ""In the Holy Temple, pour a drink offering of wine to the Lord."" Concerning the two libations, the Scripture speaks: one libation of water and one libation of wine. Say, both are necessary! If so, it should be written, ""the libation, the libation,"" or ""pour a libation, a libation."" What is ""the libation, the libation""? — Understand from it: one is similar to water and one is similar to wine.",7.0944,75.6757,0.5068,0.5661,0.0,0.0,0.949,0.051,0.0,1.0,0.0
